Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0006042	increased apoptosis
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0006094	increased fat cell size
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0006138	congestive heart failure
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0006413	increased T cell apoptosis
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008028	pregnancy-related premature death
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008074	increased CD4-positive, alpha beta T cell number
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008076	abnormal CD4-positive T cell differentiation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008086	increased T-helper 1 cell number
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008126	increased dendritic cell number
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008271	abnormal bone ossification
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008489	slow postnatal weight gain
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008495	decreased IgG1 level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008498	decreased IgG3 level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008553	increased circulating tumor necrosis factor level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008560	increased tumor necrosis factor secretion
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008566	increased interferon-gamma secretion
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008577	increased circulating interferon-gamma level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008614	increased circulating interleukin-17 level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008663	increased interleukin-12 secretion
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008681	increased interleukin-17 secretion
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008682	decreased interleukin-17 secretion
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008705	increased interleukin-6 secretion
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008713	abnormal cytokine level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008735	increased susceptibility to endotoxin shock
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008751	abnormal interleukin level
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008858	abnormal hair cycle anagen phase
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008869	anovulation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008873	increased physiological sensitivity to xenobiotic
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0008880	lacrimal gland inflammation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009089	short uterine horn
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009283	decreased gonadal fat pad weight
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009285	increased gonadal fat pad weight
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009292	increased inguinal fat pad weight
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009304	increased retroperitoneal fat pad weight
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009346	decreased trabecular bone thickness
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009481	cecum inflammation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009482	ileum inflammation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009541	increased thymocyte apoptosis
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009560	absent epidermis stratum granulosum
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009583	increased keratinocyte proliferation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009763	increased sensitivity to induced morbidity/mortality
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009788	increased susceptibility to bacterial infection induced morbidity/mortality
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0009932	skin fibrosis
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010024	increased total body fat amount
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010219	increased T-helper 17 cell number
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010220	decreased T-helper 17 cell number
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010221	abnormal T-helper 17 cell differentiation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010279	increased gastrointestinal tumor incidence
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010579	increased heart left ventricle size
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010811	decreased type II pneumocyte number
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010858	pulmonary epithelial necrosis
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010896	decreased lung compliance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0010935	increased airway resistance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011018	pulmonary hyaline membrane formation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011044	increased lung elastance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011047	increased lung tissue damping
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011049	impaired adaptive thermogenesis
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011088	neonatal lethality, incomplete penetrance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011089	perinatal lethality, complete penetrance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011925	abnormal heart echocardiography feature
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0011940	decreased food intake
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0012113	decreased inner cell mass proliferation
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0012194	decreased keratinocyte migration
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0013807	generalized edema
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0020447	decreased NAD(P)H oxidase activity
STAT3	current symbol	MGI:103038	Stat3	signal transducer and activator of transcription 3	protein coding gene	MP:0030968	decreased circulating adiponectin level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0001218	thin epidermis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0001231	abnormal epidermis stratum basale morphology
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0001258	decreased body length
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0001262	decreased body weight
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0001263	weight loss
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0001828	abnormal T cell activation
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0002078	abnormal glucose homeostasis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0002310	decreased susceptibility to hepatic steatosis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0002727	decreased circulating insulin level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0002891	increased insulin sensitivity
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003009	abnormal cytokine secretion
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003059	decreased insulin secretion
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003141	cardiac fibrosis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003222	increased cardiomyocyte apoptosis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003223	decreased cardiomyocyte apoptosis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003402	decreased liver weight
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0003731	abnormal retinal outer nuclear layer morphology
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0004485	increased response of heart to induced stress
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0004499	increased incidence of tumors by chemical induction
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0004701	decreased circulating insulin-like growth factor I level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005095	decreased T cell proliferation
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005120	decreased circulating growth hormone level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005140	decreased cardiac muscle contractility
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005289	increased oxygen consumption
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005292	improved glucose tolerance
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005329	abnormal myocardium layer morphology
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005348	increased T cell proliferation
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005459	decreased percent body fat/body weight
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005480	increased circulating triiodothyronine level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005560	decreased circulating glucose level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005584	abnormal enzyme/coenzyme activity
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005659	decreased susceptibility to diet-induced obesity
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0005668	decreased circulating leptin level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0006414	decreased T cell apoptosis
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0008088	abnormal T-helper 1 cell differentiation
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0008445	increased retinal cone cell number
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0008452	increased retinal rod cell number
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0008844	decreased subcutaneous adipose tissue amount
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0009115	abnormal fat cell morphology
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0009283	decreased gonadal fat pad weight
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0009288	increased epididymal fat pad weight
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0009356	decreased liver triglyceride level
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0009603	absent keratohyalin granules
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0010025	decreased total body fat amount
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0010378	increased respiratory quotient
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0011940	decreased food intake
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0012146	increased b wave amplitude
MAPK8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	MP:0030969	increased circulating adiponectin level
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0000280	thin ventricular wall
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0001262	decreased body weight
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0001732	postnatal growth retardation
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0001914	hemorrhage
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0002169	no abnormal phenotype detected
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0002192	hydrops fetalis
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0002233	abnormal nose morphology
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0002238	abnormal nasal mucosa morphology
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0002753	dilated heart left ventricle
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0002754	dilated heart right ventricle
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0005294	abnormal heart ventricle morphology
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0005590	increased vasodilation
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0005592	abnormal vascular smooth muscle morphology
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0009888	palatal shelves fail to meet at midline
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0009890	cleft secondary palate
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0011089	perinatal lethality, complete penetrance
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0011109	lethality throughout fetal growth and development, incomplete penetrance
CRK	current symbol	MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	protein coding gene	MP:0012729	abnormal common carotid artery morphology
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0000219	increased neutrophil cell number
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0001313	increased incidence of corneal inflammation
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0005399	increased susceptibility to fungal infection
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0008127	decreased dendritic cell number
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0009788	increased susceptibility to bacterial infection induced morbidity/mortality
CAMP	current symbol	MGI:108443	Camp	cathelicidin antimicrobial peptide	protein coding gene	MP:0011518	abnormal cell chemotaxis
CAMP	human synonym	MGI:1196398	Champ1	chromosome alignment maintaining phosphoprotein 1	protein coding gene	
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0000519	hydronephrosis
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0000536	hydroureter
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0001177	atelectasis
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0001953	respiratory failure
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0003068	enlarged kidney
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0003586	dilated ureter
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0003675	kidney cysts
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0009674	decreased birth weight
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0009703	decreased birth body size
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0011090	perinatal lethality, incomplete penetrance
CAMP	synonym	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	protein coding gene	MP:0011493	double ureter
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000120	malocclusion
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000129	ameloblast degeneration
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000160	kyphosis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000218	increased leukocyte cell number
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000220	increased monocyte cell number
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000267	abnormal heart development
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000479	abnormal enterocyte morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000488	abnormal intestinal epithelium morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000490	abnormal crypts of Lieberkuhn morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000491	crypts of Lieberkuhn abscesses
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000495	abnormal colon morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000597	delayed hepatic development
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000598	abnormal liver morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000607	abnormal hepatocyte morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000642	enlarged adrenal glands
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000692	small spleen
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000694	spleen hypoplasia
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000702	enlarged lymph nodes
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0000929	open neural tube
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001175	abnormal lung morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001255	decreased body height
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001262	decreased body weight
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001263	weight loss
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001265	decreased body size
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001399	hyperactivity
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001505	hunched posture
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001511	disheveled coat
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001652	colonic necrosis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001653	gastric necrosis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001654	hepatic necrosis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001655	multifocal hepatic necrosis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001718	abnormal visceral yolk sac morphology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001719	absent vitelline blood vessels
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001722	pale yolk sac
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001745	increased circulating corticosterone level
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001764	abnormal homeostasis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001784	abnormal fluid regulation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001785	edema
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001790	abnormal immune system physiology
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001823	thymus hypoplasia
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001828	abnormal T cell activation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001845	abnormal inflammatory response
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001846	increased inflammatory response
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001847	brain inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001851	eye inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001852	conjunctivitis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001853	heart inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001854	atrial endocarditis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001855	abnormal atrial thrombosis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001856	myocarditis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001857	pericarditis
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001860	liver inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001861	lung inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001862	interstitial pneumonia
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001869	pancreas inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001870	salivary gland inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001873	stomach inflammation
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001915	intracranial hemorrhage
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0001924	infertility
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0002020	increased tumor incidence
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0002082	postnatal lethality
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0002083	premature death
TGFB1	current symbol	MGI:98725	Tgfb1	transforming growth factor, beta 1	protein coding gene	MP:0002086	abnormal extraembryonic tissue morphology
